0.466666666666667 bow 1 0
0.496666666666667 bow 2 0
0.483333333333333 bow 3 0
0.44 bow 4 0
0.51 bow 5 0
0.496666666666667 bow 6 0
0.536666666666667 bow 7 0
0.473333333333333 bow 8 0
0.48 bow 9 0
0.463333333333333 bow 10 0
0.506666666666667 bow 11 0
0.503333333333333 bow 12 0
0.516666666666667 bow 13 0
0.533333333333333 bow 14 0
0.5 bow 15 0
0.52 bow 16 0
0.496666666666667 bow 17 0
0.5 bow 18 0
0.486666666666667 bow 19 0
0.513333333333333 bow 20 0
0.513333333333333 edit 1 0
0.563333333333333 edit 2 0
0.5 edit 3 0
0.47 edit 4 0
0.513333333333333 edit 5 0
0.48 edit 6 0
0.49 edit 7 0
0.523333333333333 edit 8 0
0.536666666666667 edit 9 0
0.49 edit 10 0
0.47 edit 11 0
0.526666666666667 edit 12 0
0.473333333333333 edit 13 0
0.566666666666667 edit 14 0
0.496666666666667 edit 15 0
0.476666666666667 edit 16 0
0.523333333333333 edit 17 0
0.51 edit 18 0
0.486666666666667 edit 19 0
0.463333333333333 edit 20 0
0.493333333333333 bow 1 0.1
0.506666666666667 bow 2 0.1
0.46 bow 3 0.1
0.466666666666667 bow 4 0.1
0.496666666666667 bow 5 0.1
0.476666666666667 bow 6 0.1
0.493333333333333 bow 7 0.1
0.496666666666667 bow 8 0.1
0.48 bow 9 0.1
0.486666666666667 bow 10 0.1
0.46 bow 11 0.1
0.516666666666667 bow 12 0.1
0.493333333333333 bow 13 0.1
0.506666666666667 bow 14 0.1
0.51 bow 15 0.1
0.506666666666667 bow 16 0.1
0.536666666666667 bow 17 0.1
0.553333333333333 bow 18 0.1
0.536666666666667 bow 19 0.1
0.496666666666667 bow 20 0.1
0.48 edit 1 0.1
0.513333333333333 edit 2 0.1
0.493333333333333 edit 3 0.1
0.526666666666667 edit 4 0.1
0.52 edit 5 0.1
0.533333333333333 edit 6 0.1
0.523333333333333 edit 7 0.1
0.446666666666667 edit 8 0.1
0.503333333333333 edit 9 0.1
0.503333333333333 edit 10 0.1
0.493333333333333 edit 11 0.1
0.51 edit 12 0.1
0.456666666666667 edit 13 0.1
0.453333333333333 edit 14 0.1
0.516666666666667 edit 15 0.1
0.516666666666667 edit 16 0.1
0.5 edit 17 0.1
0.503333333333333 edit 18 0.1
0.506666666666667 edit 19 0.1
0.466666666666667 edit 20 0.1
0.516666666666667 bow 1 0.2
0.5 bow 2 0.2
0.453333333333333 bow 3 0.2
0.51 bow 4 0.2
0.486666666666667 bow 5 0.2
0.476666666666667 bow 6 0.2
0.513333333333333 bow 7 0.2
0.453333333333333 bow 8 0.2
0.47 bow 9 0.2
0.503333333333333 bow 10 0.2
0.483333333333333 bow 11 0.2
0.496666666666667 bow 12 0.2
0.493333333333333 bow 13 0.2
0.506666666666667 bow 14 0.2
0.473333333333333 bow 15 0.2
0.47 bow 16 0.2
0.496666666666667 bow 17 0.2
0.49 bow 18 0.2
